customer_id,gender,elderly,married,have_children,weeks_since_purchase,lives_in_large_city,lives_in_citycenter,loyalty_club_level,frequent_buyer_discount,is_bank_customer,loyalty_creditcard,weekly_email,loyaltyclub_magazine,purchase_online,segment_income,longtime_member,segment_type,avg_monthly_discount,control_group,Purchased
4356,Female,0,Yes,No,6,Yes,Yes,Basic,No,No,No,No,No,No,High Income,No,Experientialist ,50.35,False,No
1290,Male,0,No,No,63,Yes,Yes,Basic,Yes,Yes,Yes,Yes,No,No,Middle Income,No,Traditionalist,68.8,True,No
3784,Female,0,Yes,No,66,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,105.2,True,No
5140,Male,0,Yes,Yes,50,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,24.95,True,No
5583,Female,0,No,No,48,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,24.0,True,No
3931,Female,0,Yes,Yes,67,Yes,Yes,Premium,Yes,No,Yes,Yes,Yes,Yes,Middle Income,Yes,Experientialist ,109.4,False,No
1861,Male,0,Yes,Yes,71,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.45,True,No
6806,Female,1,Yes,No,70,Yes,Yes,Premium,No,Yes,No,Yes,Yes,Yes,Middle Income,Yes,Traditionalist,105.55,True,No
1623,Female,0,Yes,No,46,Yes,No,Basic,Yes,Yes,No,Yes,No,Yes,Middle Income,No,Rationalist,70.6,False,No
2414,Male,0,Yes,Yes,7,No,No,Basic,Yes,No,Yes,Yes,No,Yes,Low Income,No,Hedonist,49.65,False,No
5468,Female,0,No,No,53,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,No,Middle Income,No,Rationalist,98.6,True,No
2948,Male,0,Yes,Yes,49,Yes,No,Premium,No,Yes,Yes,No,Yes,No,High Income,Yes,Hedonist,90.4,True,No
512,Male,0,No,No,61,Yes,Yes,Premium,Yes,No,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,106.45,False,No
5626,Female,0,No,Yes,22,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Experientialist ,20.55,False,No
3621,Male,1,Yes,No,33,No,No,Basic,No,Yes,Yes,Yes,Yes,No,High Income,Yes,Experientialist ,50.0,True,No
3190,Female,0,Yes,Yes,15,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.8,True,No
2098,Male,0,No,No,9,Yes,No,Premium,No,No,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,94.05,True,No
6276,Male,0,No,No,62,Yes,Yes,Basic,Yes,Yes,Yes,Yes,No,No,Low Income,No,Traditionalist,69.4,True,No
6541,Female,0,No,No,34,Yes,No,Basic,Yes,Yes,No,No,No,Yes,Middle Income,No,Experientialist ,64.35,False,No
6119,Male,0,No,No,72,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Experientialist ,118.2,False,No
3603,Female,0,No,No,38,Yes,Yes,Basic,Yes,Yes,Yes,No,No,No,High Income,Yes,Traditionalist,66.15,True,No
2843,Female,0,No,No,4,No,No,Basic,Yes,No,Yes,Yes,No,Yes,High Income,No,Rationalist,48.25,True,No
3102,Female,0,No,No,58,Yes,Yes,Premium,Yes,No,No,No,No,No,High Income,Yes,Traditionalist,79.8,True,No
3002,Male,0,No,No,9,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.4,True,No
5159,Male,0,No,No,72,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,24.75,False,No
3383,Male,0,Yes,Yes,72,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,25.55,True,No
2641,Male,0,No,No,22,Yes,No,Premium,No,Yes,Yes,Yes,No,Yes,High Income,Yes,Traditionalist,94.95,False,No
2960,Male,0,Yes,Yes,27,Yes,Yes,Premium,Yes,Yes,No,Yes,Yes,No,High Income,No,Experientialist ,100.75,True,No
170,Female,0,Yes,Yes,16,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Experientialist ,20.4,True,No
2744,Male,0,Yes,No,67,Yes,No,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Experientialist ,111.05,False,No
3740,Male,0,No,No,24,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Experientialist ,24.6,True,No
6493,Male,0,Yes,No,24,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.75,False,No
1321,Male,0,Yes,Yes,32,Yes,No,Premium,Yes,Yes,Yes,No,No,Yes,Middle Income,No,Rationalist,94.8,False,No
4989,Female,0,Yes,No,26,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.2,False,No
562,Male,0,Yes,No,3,Yes,Yes,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,23.6,True,No
149,Male,0,No,Yes,30,Yes,No,Basic,No,Yes,Yes,No,Yes,No,Middle Income,No,Hedonist,64.5,True,No
779,Female,0,Yes,No,59,Yes,Yes,Premium,Yes,Yes,Yes,Yes,No,Yes,Middle Income,Yes,Hedonist,107.0,True,No
4501,Male,0,Yes,Yes,61,Yes,No,Premium,No,Yes,Yes,Yes,Yes,Yes,Middle Income,No,Hedonist,103.9,False,No
5759,Male,0,No,No,22,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,20.3,True,No
733,Male,0,Yes,Yes,25,Yes,No,Premium,No,Yes,No,No,No,No,High Income,Yes,Experientialist ,75.5,False,No
6338,Female,0,Yes,Yes,55,Yes,Yes,Premium,Yes,No,No,No,Yes,Yes,Middle Income,No,Rationalist,100.9,True,No
5692,Male,0,No,No,4,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.95,True,No
1655,Male,0,Yes,Yes,1,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,18.8,False,No
2763,Male,0,No,No,25,Yes,No,Premium,No,No,Yes,Yes,Yes,Yes,Low Income,No,Traditionalist,99.3,True,No
952,Female,0,No,No,8,Yes,No,Premium,No,Yes,No,No,No,No,High Income,No,Experientialist ,75.6,False,No
6498,Male,0,No,No,52,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,103.05,True,No
5734,Female,0,Yes,Yes,71,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,19.85,False,No
6285,Female,0,No,No,23,Yes,Yes,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,93.5,True,No
5868,Male,1,Yes,No,44,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Hedonist,19.35,False,No
3752,Male,0,Yes,No,60,Yes,Yes,Premium,Yes,No,Yes,Yes,Yes,Yes,High Income,Yes,Traditionalist,109.45,False,No
77,Female,0,No,No,46,Yes,No,Basic,No,No,No,No,No,Yes,Middle Income,No,Hedonist,55.65,False,No
5657,Male,0,No,No,1,Yes,No,Basic,Yes,No,No,No,No,No,High Income,No,Experientialist ,49.75,True,No
4817,Female,0,Yes,Yes,55,Yes,Yes,Basic,Yes,Yes,No,Yes,Yes,No,Middle Income,Yes,Hedonist,75.0,False,No
1121,Male,0,No,No,20,Yes,No,Premium,No,No,No,No,No,No,High Income,No,Hedonist,70.55,False,No
4603,Female,0,No,No,67,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Rationalist,26.1,True,No
3377,Female,0,Yes,Yes,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,19.4,False,No
4568,Male,0,No,No,34,Yes,Yes,Premium,No,Yes,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,105.35,False,No
5353,Male,0,No,No,26,Yes,No,Premium,No,No,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,98.65,False,No
2594,Female,0,Yes,Yes,62,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,20.3,False,No
1391,Female,0,Yes,Yes,72,Yes,No,Basic,Yes,Yes,Yes,No,No,Yes,Low Income,No,Hedonist,68.75,True,No
6836,Male,0,Yes,No,67,Yes,Yes,Premium,No,Yes,No,No,Yes,No,Middle Income,Yes,Traditionalist,88.4,True,No
599,Male,0,Yes,No,51,Yes,Yes,Premium,No,Yes,No,No,No,Yes,Middle Income,Yes,Hedonist,90.35,True,No
3393,Female,0,Yes,Yes,58,Yes,No,Basic,No,No,No,No,No,No,Middle Income,Yes,Rationalist,44.1,False,No
4280,Male,0,Yes,Yes,25,Yes,Yes,Low engagement,No,No,No,No,No,No,High Income,Yes,Traditionalist,25.4,False,No
6022,Female,0,Yes,Yes,13,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,20.45,False,No
1776,Male,1,No,No,65,Yes,Yes,Premium,Yes,No,Yes,Yes,Yes,Yes,Low Income,Yes,Experientialist ,109.05,False,No
2342,Female,0,Yes,No,68,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Traditionalist,114.9,True,No
1558,Male,0,No,No,12,Yes,Yes,Basic,Yes,Yes,No,Yes,No,No,High Income,Yes,Experientialist ,67.25,True,No
4007,Male,0,Yes,Yes,72,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Hedonist,19.8,False,No
2993,Male,0,No,No,12,No,No,Basic,No,Yes,No,Yes,No,No,High Income,No,Rationalist,34.0,False,No
2421,Male,0,Yes,Yes,4,No,No,Basic,Yes,No,No,No,Yes,No,High Income,No,Hedonist,38.55,False,No
2760,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Traditionalist,19.65,False,No
2294,Male,0,Yes,No,72,Yes,Yes,Basic,No,Yes,Yes,Yes,Yes,Yes,Low Income,No,Traditionalist,85.95,True,No
2503,Female,0,No,No,70,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Hedonist,26.05,True,No
1140,Male,1,Yes,No,14,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.65,True,No
416,Female,0,Yes,Yes,16,Yes,No,Premium,No,Yes,No,No,No,No,High Income,No,Traditionalist,73.25,True,No
20,Female,0,No,No,21,Yes,No,Premium,No,Yes,Yes,No,No,Yes,High Income,Yes,Experientialist ,90.05,False,No
3180,Female,0,No,No,27,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Rationalist,19.6,False,No
2446,Female,0,Yes,Yes,27,Yes,No,Premium,Yes,No,No,No,No,No,High Income,No,Rationalist,74.4,True,No
3718,Male,0,No,No,29,Yes,No,Basic,No,No,Yes,No,No,No,High Income,No,Traditionalist,48.95,False,No
4005,Male,0,Yes,No,72,Yes,Yes,Basic,Yes,Yes,Yes,Yes,No,No,Low Income,Yes,Traditionalist,67.8,False,No
5789,Female,0,Yes,No,4,No,No,Basic,No,No,No,No,No,No,High Income,Yes,Experientialist ,25.15,True,No
4392,Female,0,No,No,9,Yes,No,Basic,No,No,No,Yes,Yes,No,High Income,Yes,Traditionalist,59.5,True,No
1903,Male,0,Yes,Yes,72,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Hedonist,90.6,False,No
5129,Female,1,Yes,No,47,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,High Income,No,Experientialist ,99.7,False,No
1081,Male,0,No,No,32,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Traditionalist,20.05,True,No
136,Female,0,No,No,43,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Hedonist,25.7,False,No
1096,Male,0,No,No,1,Yes,No,Premium,No,No,No,No,Yes,No,High Income,Yes,Experientialist ,80.55,False,No
5722,Female,0,No,No,27,Yes,No,Basic,Yes,Yes,No,No,No,No,Low Income,No,Traditionalist,52.85,True,No
5642,Male,0,No,Yes,39,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Traditionalist,25.45,True,No
3549,Male,0,No,No,71,Yes,Yes,Premium,Yes,No,No,Yes,No,Yes,Middle Income,No,Hedonist,97.65,True,No
6713,Male,0,Yes,Yes,28,Yes,No,Premium,No,No,Yes,No,Yes,No,High Income,No,Experientialist ,85.45,True,No
2427,Female,0,Yes,No,17,No,No,Basic,No,Yes,Yes,No,No,No,High Income,Yes,Hedonist,35.65,True,No
1780,Female,0,No,No,2,Yes,No,Premium,Yes,Yes,No,No,Yes,No,High Income,Yes,Experientialist ,91.15,True,No
6572,Female,0,No,No,34,Yes,No,Basic,Yes,Yes,No,No,No,No,Middle Income,No,Rationalist,55.0,True,No
749,Male,0,Yes,No,48,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.25,False,No
1934,Male,0,No,No,20,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Rationalist,19.7,False,No
4252,Female,0,Yes,Yes,24,No,No,Basic,Yes,Yes,Yes,Yes,No,Yes,Low Income,Yes,Rationalist,52.5,True,No
2082,Female,0,Yes,Yes,23,Yes,No,Premium,No,No,Yes,No,No,No,High Income,Yes,Hedonist,75.3,False,No
6393,Female,0,Yes,Yes,60,No,No,Basic,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,49.75,True,No
3330,Female,0,Yes,No,18,Yes,No,Basic,No,No,No,Yes,No,No,High Income,Yes,Rationalist,50.3,True,No
5942,Female,0,No,No,36,No,No,Basic,No,Yes,No,Yes,No,No,High Income,Yes,Traditionalist,34.85,False,No
1990,Female,0,Yes,Yes,35,No,No,Basic,Yes,No,No,Yes,Yes,No,Low Income,Yes,Hedonist,46.35,True,No
6024,Female,1,No,No,51,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.6,False,No
6768,Male,0,Yes,No,57,Yes,No,Basic,Yes,No,No,Yes,No,No,High Income,No,Experientialist ,55.7,False,No
4283,Female,0,Yes,Yes,52,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,Middle Income,No,Traditionalist,101.25,False,No
4207,Female,0,Yes,Yes,72,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Hedonist,116.8,True,No
4829,Female,0,No,No,39,No,No,Basic,No,Yes,Yes,Yes,No,No,High Income,No,Traditionalist,41.1,False,No
3445,Male,0,Yes,No,36,No,No,Basic,Yes,No,Yes,No,No,No,Middle Income,No,Rationalist,35.35,True,No
2329,Female,1,Yes,No,35,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,High Income,No,Traditionalist,102.05,True,No
1693,Male,0,Yes,Yes,39,No,No,Basic,No,No,No,No,No,No,Middle Income,Yes,Hedonist,25.25,False,No
3917,Male,0,Yes,Yes,2,Yes,No,Premium,No,No,No,No,No,No,High Income,No,Rationalist,69.95,False,No
4605,Male,1,No,No,65,Yes,No,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Traditionalist,99.1,True,No
5260,Male,1,Yes,No,30,Yes,Yes,Premium,No,No,No,No,No,No,High Income,No,Rationalist,77.9,True,No
1138,Male,0,Yes,Yes,71,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.8,True,No
2965,Male,0,Yes,No,24,Yes,Yes,Basic,Yes,No,No,Yes,No,No,Middle Income,Yes,Experientialist ,58.35,True,No
1128,Female,0,Yes,Yes,23,Yes,No,Basic,Yes,Yes,Yes,Yes,No,No,Middle Income,Yes,Rationalist,66.25,False,No
6628,Female,0,Yes,No,59,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,20.35,False,No
4601,Male,0,Yes,Yes,56,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Rationalist,115.85,True,No
1213,Male,0,No,No,7,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,69.55,True,No
5602,Female,0,Yes,Yes,35,No,No,Basic,No,No,No,Yes,Yes,No,Middle Income,No,Rationalist,40.9,True,No
872,Male,0,Yes,Yes,57,Yes,No,Premium,No,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Hedonist,97.55,True,No
1393,Male,0,Yes,Yes,33,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Hedonist,20.1,True,No
4457,Female,0,Yes,No,68,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Hedonist,24.95,False,No
4384,Male,0,Yes,No,63,Yes,Yes,Basic,Yes,Yes,Yes,Yes,No,Yes,Middle Income,No,Hedonist,80.0,False,No
3619,Male,0,Yes,Yes,47,Yes,Yes,Basic,No,Yes,No,No,No,No,High Income,No,Experientialist ,54.25,True,No
325,Male,0,No,No,11,No,No,Basic,Yes,Yes,No,Yes,Yes,Yes,Low Income,Yes,Traditionalist,60.05,False,No
6424,Female,0,Yes,Yes,72,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,24.25,False,No
389,Male,0,No,No,44,Yes,Yes,Premium,No,No,Yes,No,No,Yes,High Income,Yes,Rationalist,90.4,False,No
4108,Female,0,Yes,No,72,Yes,Yes,Premium,Yes,Yes,No,No,No,Yes,Low Income,Yes,Hedonist,94.45,True,No
3125,Male,0,Yes,Yes,68,Yes,No,Basic,Yes,Yes,No,Yes,Yes,Yes,Low Income,No,Traditionalist,82.85,False,No
1723,Female,0,No,No,51,No,No,Basic,No,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Hedonist,56.4,True,No
3438,Female,0,No,No,41,Yes,Yes,Basic,No,Yes,No,No,No,No,Middle Income,Yes,Hedonist,56.3,False,No
3704,Male,0,No,Yes,9,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,20.1,True,No
1620,Male,0,No,No,69,Yes,Yes,Basic,Yes,Yes,Yes,Yes,No,Yes,Low Income,Yes,Hedonist,81.5,False,No
576,Male,0,Yes,No,61,Yes,No,Basic,Yes,Yes,No,Yes,Yes,Yes,Low Income,Yes,Rationalist,81.05,False,No
6631,Male,1,No,No,16,Yes,No,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,78.75,False,No
3151,Male,0,No,No,17,No,No,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,25.65,False,No
1019,Male,0,No,No,4,No,No,Basic,No,No,No,Yes,No,Yes,High Income,Yes,Experientialist ,40.05,True,No
3910,Male,0,No,No,11,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.55,False,No
3543,Male,0,Yes,Yes,29,No,No,Basic,Yes,Yes,Yes,Yes,No,Yes,Middle Income,Yes,Hedonist,55.35,True,No
456,Female,0,No,No,24,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,High Income,Yes,Experientialist ,104.15,True,No
559,Male,0,No,No,11,Yes,No,Premium,No,No,No,No,No,No,High Income,No,Experientialist ,70.2,False,No
1039,Male,0,Yes,No,56,Yes,No,Premium,No,No,No,No,No,Yes,Middle Income,Yes,Experientialist ,80.9,True,No
1973,Female,0,Yes,Yes,23,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,No,Experientialist ,85.6,True,No
2213,Male,0,No,No,10,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.5,False,No
430,Female,0,Yes,No,68,Yes,Yes,Basic,Yes,No,No,Yes,No,No,Middle Income,No,Traditionalist,58.25,True,No
3576,Male,0,No,No,59,No,No,Basic,No,No,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,51.7,False,No
2839,Female,0,No,No,41,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,20.0,False,No
3922,Female,0,Yes,No,24,Yes,Yes,Basic,Yes,Yes,Yes,No,No,No,High Income,No,Rationalist,66.3,True,No
1157,Female,0,No,No,53,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,18.7,False,No
3522,Female,0,Yes,Yes,57,Yes,No,Basic,Yes,Yes,No,No,No,No,Middle Income,No,Experientialist ,53.45,False,No
3898,Female,0,Yes,Yes,72,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Experientialist ,115.5,True,No
3684,Male,0,Yes,No,71,Yes,No,Basic,Yes,No,No,Yes,No,No,Low Income,No,Traditionalist,54.5,False,No
6363,Female,0,No,No,2,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Rationalist,74.9,True,No
5636,Female,0,Yes,No,22,Yes,No,Basic,No,Yes,Yes,No,No,No,High Income,Yes,Rationalist,54.7,False,No
4072,Female,0,No,No,16,No,No,Basic,Yes,No,No,No,Yes,No,High Income,Yes,Experientialist ,38.9,False,No
3610,Female,0,No,No,61,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Experientialist ,103.95,False,No
5321,Male,0,No,Yes,37,Yes,No,Basic,Yes,Yes,No,Yes,No,No,Low Income,No,Hedonist,61.45,True,No
421,Female,0,Yes,Yes,5,Yes,Yes,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,24.3,False,No
491,Male,0,Yes,Yes,63,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Low Income,Yes,Traditionalist,104.8,False,No
2761,Male,0,No,No,26,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Hedonist,20.65,True,No
4302,Male,0,Yes,Yes,66,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Rationalist,19.75,False,No
5501,Male,0,Yes,Yes,60,Yes,No,Basic,Yes,Yes,Yes,No,No,No,Low Income,No,Traditionalist,60.5,False,No
5717,Male,0,No,Yes,2,Yes,No,Basic,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,55.3,True,No
1742,Male,0,No,No,16,Yes,Yes,Basic,No,Yes,Yes,No,No,Yes,High Income,Yes,Traditionalist,71.4,False,No
1535,Female,0,Yes,Yes,69,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.8,False,No
3066,Male,0,No,No,1,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Rationalist,45.8,False,No
1849,Female,0,No,No,38,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.3,False,No
6808,Male,0,Yes,Yes,6,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Hedonist,20.4,True,No
3199,Male,0,Yes,No,40,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Traditionalist,106.0,True,No
6692,Female,0,No,No,39,No,No,Basic,Yes,Yes,No,Yes,No,No,Middle Income,No,Traditionalist,41.15,False,No
341,Female,1,No,No,32,Yes,No,Basic,No,Yes,No,Yes,No,No,High Income,No,Traditionalist,54.65,True,No
5286,Female,0,Yes,No,71,Yes,No,Basic,No,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Hedonist,80.7,True,No
6384,Male,0,No,Yes,23,No,No,Basic,Yes,No,Yes,Yes,No,No,Low Income,No,Rationalist,40.1,False,No
5682,Female,1,Yes,No,34,Yes,No,Basic,No,No,Yes,Yes,Yes,No,Middle Income,No,Traditionalist,64.2,True,No
6016,Female,0,No,No,3,Yes,No,Premium,Yes,No,No,No,No,No,High Income,Yes,Experientialist ,74.55,False,No
4261,Male,0,Yes,Yes,42,Yes,No,Basic,No,No,Yes,Yes,Yes,Yes,Middle Income,No,Experientialist ,73.15,True,No
5763,Male,1,Yes,No,30,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,No,High Income,Yes,Traditionalist,105.7,True,No
5219,Male,0,Yes,Yes,0,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Rationalist,19.7,True,No
2784,Female,0,Yes,No,43,Yes,Yes,Premium,Yes,Yes,No,No,No,Yes,High Income,Yes,Experientialist ,94.1,True,No
5366,Male,0,No,Yes,62,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,20.0,False,No
3097,Female,0,Yes,No,71,No,No,Basic,No,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Hedonist,61.4,True,No
2238,Male,0,Yes,Yes,27,No,No,Basic,No,Yes,Yes,No,No,Yes,Middle Income,Yes,Hedonist,45.85,True,No
746,Female,1,Yes,No,72,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,Low Income,Yes,Hedonist,110.8,False,No
1454,Male,0,No,No,31,Yes,No,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,94.5,False,No
6296,Female,0,Yes,Yes,48,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,20.2,False,No
1541,Male,0,Yes,Yes,63,Yes,No,Premium,No,Yes,Yes,No,No,No,High Income,Yes,Hedonist,80.3,True,No
6875,Female,0,Yes,No,31,Yes,No,Basic,No,No,No,Yes,No,No,High Income,Yes,Rationalist,49.2,True,No
2736,Male,1,No,No,52,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Traditionalist,72.95,True,No
3749,Male,0,No,No,48,Yes,No,Basic,No,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,78.9,True,No
3150,Female,0,No,No,8,Yes,No,Basic,No,No,Yes,Yes,No,Yes,High Income,No,Rationalist,64.1,False,No
4922,Female,0,Yes,Yes,39,Yes,Yes,Premium,No,No,No,Yes,Yes,Yes,High Income,Yes,Hedonist,99.95,True,No
3115,Male,0,No,No,5,Yes,No,Basic,No,No,Yes,Yes,Yes,Yes,High Income,No,Traditionalist,75.15,False,No
836,Male,1,Yes,Yes,60,Yes,Yes,Premium,Yes,Yes,No,No,No,Yes,High Income,Yes,Experientialist ,93.25,False,No
1699,Male,0,Yes,Yes,71,Yes,Yes,Premium,No,Yes,No,Yes,No,No,Low Income,Yes,Experientialist ,84.8,True,No
2979,Male,0,No,No,24,Yes,No,Premium,No,Yes,Yes,Yes,No,No,High Income,Yes,Experientialist ,85.95,False,No
2334,Female,0,Yes,Yes,57,Yes,Yes,Basic,Yes,Yes,No,Yes,No,No,High Income,No,Traditionalist,65.2,True,No
4348,Female,0,No,No,50,Yes,No,Premium,No,Yes,No,Yes,Yes,Yes,Low Income,Yes,Rationalist,100.2,True,No
6697,Male,0,No,No,5,Yes,Yes,Premium,No,Yes,Yes,No,No,Yes,High Income,No,Experientialist ,96.55,True,No
2773,Female,0,Yes,Yes,67,Yes,Yes,Basic,Yes,Yes,No,Yes,Yes,No,Low Income,No,Hedonist,74.0,False,No
592,Male,0,Yes,Yes,46,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Experientialist ,24.9,False,No
1624,Female,0,No,No,54,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,Low Income,Yes,Traditionalist,97.2,False,No
566,Male,0,Yes,Yes,71,Yes,No,Basic,Yes,No,Yes,Yes,No,Yes,Low Income,Yes,Hedonist,70.85,True,No
3356,Female,0,Yes,No,68,Yes,Yes,Premium,No,Yes,Yes,Yes,No,No,Low Income,No,Hedonist,90.2,True,No
1173,Female,1,Yes,Yes,32,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,100.4,False,No
563,Male,0,Yes,Yes,7,Yes,No,Basic,Yes,No,No,No,Yes,Yes,High Income,No,Hedonist,69.7,False,No
5441,Female,0,Yes,Yes,19,Yes,No,Basic,No,No,Yes,No,No,No,High Income,Yes,Traditionalist,49.6,False,No
5351,Male,0,Yes,Yes,53,Yes,Yes,Basic,Yes,Yes,No,No,No,Yes,Low Income,No,Traditionalist,69.7,True,No
5535,Male,0,No,Yes,21,Yes,Yes,Premium,Yes,No,No,No,No,No,High Income,No,Experientialist ,80.35,False,No
3175,Male,0,Yes,No,58,No,No,Basic,No,No,No,No,Yes,Yes,Middle Income,Yes,Hedonist,45.0,False,No
